"zip_file","blog","post_title","status","post_id","output_qmd","source_feed","source_filename"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Stockdale Paradox and Bulldog Faith","LIVE","1975521707111321957","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-stockdale-paradox-and-bulldog-faith.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/stockdale-paradox-and-bulldog-faith.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Stockdale Paradox and Bulldog Faith!","LIVE","4524005592744349047","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-stockdale-paradox-and-bulldog-faith-20.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/stockdale-paradox-and-bulldog-faith_20.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Stockdale Paradox and Bulldog Faith","LIVE","7801095250617882774","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-stockdale-paradox-and-bulldog-faith-79.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/stockdale-paradox-and-bulldog-faith_79.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 1","LIVE","2246429609710177796","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-1.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-1.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 1","LIVE","6283816980367706934","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-1-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-1_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 2","LIVE","8410278136068042897","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-2.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-2.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 2","LIVE","5068489349204711115","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-2-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-2_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 3","LIVE","5252901847686843259","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-3.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-3.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Day of Christ’s Return Part 3","LIVE","2699200425482087950","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-day-of-christs-return-part-3-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-day-of-christs-return-part-3_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Statue of Daniel","LIVE","2860581669377552006","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-statue-of-daniel.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-statue-of-daniel.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Statue of Daniel","LIVE","3059581886292144143","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-statue-of-daniel-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-statue-of-daniel_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Word of God is the Will of God.","LIVE","8386620649776459856","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-word-of-god-is-will-of-god.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-word-of-god-is-will-of-god.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Word of God is the Will of God.","LIVE","6856936006857936748","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-the-word-of-god-is-will-of-god-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-word-of-god-is-will-of-god_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Tithe","LIVE","8327627637147361191","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-tithe.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/tithe.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Tithe","LIVE","2833369374628440663","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-tithe-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/tithe_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","UFO’s and Demons","LIVE","3399593915994108733","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-ufos-and-demons.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/ufos-and-demons.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","UFO’s and Demons","LIVE","5805942186659521772","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-ufos-and-demons-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/ufos-and-demons_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Vision and Confession","LIVE","2857351171631599849","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-vision-and-confession.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/vision-and-confession.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Vision and Confession","LIVE","6478208748694551191","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-vision-and-confession-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/vision-and-confession_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","What about 2012?","LIVE","6851839687865517622","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-what-about-2012.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/what-about-2012.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","What about 2012?","LIVE","243540920338318905","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-what-about-2012-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/what-about-2012_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","What is Prosperity?","LIVE","946843798910373410","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-what-is-prosperity.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/what-is-prosperity.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","What is Prosperity?","LIVE","6104940459117232922","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-what-is-prosperity-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/what-is-prosperity_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","WILL","LIVE","7987543860713355831","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-will.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/will.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","WILL","LIVE","1327891096082839602","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-will-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/will_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","You Don’t Have To Be Gay","LIVE","1284047358371680566","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-you-dont-have-to-be-gay.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/you-dont-have-to-be-gay.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","You Don’t Have To Be Gay","LIVE","427263605475275845","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-21-you-dont-have-to-be-gay-21.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/you-dont-have-to-be-gay_21.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Immediate Withdrawal.","LIVE","5900528693958507440","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-23-immediate-withdrawal.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/immediate-withdrawal.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","IMMEDIATE Results!","LIVE","60257974011458684","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-24-immediate-results.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/immediate-results.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Replace old programs... daily renewing and rewiring.","LIVE","5977969983459814684","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-24-replace-old-programs-daily-renewing-and.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/replace-old-programs-daily-renewing-and.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Replace old programs... daily renewing and rewiring.","LIVE","8955840266155928642","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-24-replace-old-programs-daily-renewing-and-23.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/replace-old-programs-daily-renewing-and_23.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: Excellence","LIVE","2185946210810455919","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-25-empowered-2-prosper-excellence.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-excellence.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: Excellence","LIVE","5956619001560168662","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-25-empowered-2-prosper-excellence-25.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-excellence_25.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: Paradox of Excellence","LIVE","7875690576288857218","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-25-empowered-2-prosper-paradox-of.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-paradox-of.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: Paradox of Excellence","LIVE","6142983426218135118","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-25-empowered-2-prosper-paradox-of-25.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-paradox-of_25.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","What are you allowing in your life?","LIVE","7954644966066753263","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-25-what-are-you-allowing-in-your-life.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/what-are-you-allowing-in-your-life.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Conversation with Kory","LIVE","4868610238631492943","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-26-conversation-with-kory.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/conversation-with-kory.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: The Word in my mouth IS my deliverance!","LIVE","7808317207521286085","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-26-empowered-2-prosper-word-in-my-mouth-is.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-word-in-my-mouth-is.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Empowered 2 Prosper: The Word in my mouth IS my deliverance!","LIVE","952222588872014264","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-26-empowered-2-prosper-word-in-my-mouth-is-26.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/empowered-2-prosper-word-in-my-mouth-is_26.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Jesus wasn&#39;t poor, he didn&#39;t ask you to be either!","LIVE","4144359255536169715","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-26-jesus-wasn-poor-he-didn-ask-you-to-be.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/jesus-wasn-poor-he-didn-ask-you-to-be.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Word in my mouth IS my deliverance!","LIVE","3273633675443025144","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-26-the-word-in-my-mouth-is-my-deliverance.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/the-word-in-my-mouth-is-my-deliverance.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","To Walk in Authority Today: First Be Still","LIVE","2661964583864789611","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-28-to-walk-in-authority-today-first-be.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/to-walk-in-authority-today-first-be.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Dreaming Blue: Faith and Hope Expounded","LIVE","4202649349898017554","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-01-29-dreaming-blue-faith-and-hope-expounded.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/01/dreaming-blue-faith-and-hope-expounded.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Answer to: Did Jesus death forgive all the world&#39;s sins (including Blasphemy) or just some of them?","LIVE","8897277475456393507","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-02-answer-to-did-jesus-death-forgive-all.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/answer-to-did-jesus-death-forgive-all.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Answer to: Did Jesus death forgive all the world&#39;s sins (including Blasphemy) or just some of them?","LIVE","6783572092149621620","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-02-answer-to-did-jesus-death-forgive-all-2.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/answer-to-did-jesus-death-forgive-all_2.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Jesus forgives ALL sin!","LIVE","7374190386099173593","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-02-jesus-forgives-all-sin.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/jesus-forgives-all-sin.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Get a vision for using more of your talent!","LIVE","6061505077238038371","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-04-get-vision-for-using-more-of-your-talent.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/get-vision-for-using-more-of-your-talent.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Only Believe.","LIVE","2493410507088378453","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-07-only-believe.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/only-believe.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","You have a seed!","LIVE","5579906507660025641","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-11-you-have-seed.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/you-have-seed.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Snow Cometh!","LIVE","1231795215583666660","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-13-snow-cometh.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/snow-cometh.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Snow Cometh!","LIVE","429084920144452917","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-13-snow-cometh-12.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/snow-cometh_12.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","How to Protect You and Your Family in the Last Days, with Rick Renner and Kenneth Copeland!","LIVE","6355050006040340623","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-14-how-to-protect-you-and-your-family-in-14.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/how-to-protect-you-and-your-family-in_14.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Fear Not; Only Believe... Be not double minded.","LIVE","550522232279266435","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-fear-not-only-believe-be-not-double.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/fear-not-only-believe-be-not-double.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Grace","LIVE","2154417743300937117","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-grace.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/grace.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Rise of the Ottoman Empire","LIVE","2034899365720074507","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-rise-of-ottoman-empire.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/rise-of-ottoman-empire.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Rise of the Ottoman Empire","LIVE","1573701237377747941","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-rise-of-ottoman-empire-15.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/rise-of-ottoman-empire_15.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Answer to Faith Struggles and Doubt","LIVE","2766967195709106443","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-the-answer-to-faith-struggles-and-doubt.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/the-answer-to-faith-struggles-and-doubt.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Answer to Faith Struggles and Doubt","LIVE","1298085856819236820","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-15-the-answer-to-faith-struggles-and-doubt-15.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/the-answer-to-faith-struggles-and-doubt_15.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","How to Protect You and Your Family in the Last Days, with Rick Renner and Kenneth Copeland!","LIVE","3598762371442872053","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-16-how-to-protect-you-and-your-family-in.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/how-to-protect-you-and-your-family-in.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","How to Protect You and Your Family in the Last Days, with Rick Renner and Kenneth Copeland!","LIVE","8837505963195270802","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-16-how-to-protect-you-and-your-family-in-15.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/how-to-protect-you-and-your-family-in_15.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","When Faith didn&#39;t work... why is it my fault?","LIVE","4698034836898275177","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-17-when-faith-didn-work-why-is-it-my-fault.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/when-faith-didn-work-why-is-it-my-fault.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","When Faith didn&#39;t work... why is it my fault?","LIVE","3273437082633967425","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-17-when-faith-didn-work-why-is-it-my-fault-17.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/when-faith-didn-work-why-is-it-my-fault_17.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Money Cometh!","LIVE","7820459160314906599","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-19-money-cometh.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/money-cometh.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","Seed is all you need!","LIVE","7105813839208711505","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-19-seed-is-all-you-need.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/seed-is-all-you-need.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","You&#39;re Not Broke You Have A Seed!","LIVE","5544956678306700127","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-19-you-not-broke-you-have-seed.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/you-not-broke-you-have-seed.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","You&#39;re Not Broke You Have A Seed!","LIVE","4911488924623263296","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-19-you-not-broke-you-have-seed-19.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/you-not-broke-you-have-seed_19.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","BLESSED VS BABEL","LIVE","197902134456274953","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-20-blessed-vs-babel.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/blessed-vs-babel.html"
"takeout-20260223T235336Z-3-001.zip","Darrell Wolfe, Storyteller","The Original Fall","LIVE","383437870720626443","C:\Users\darre\OneDrive\_Coding\Coding_Repos\darrellwolfe\drafts\darrell-wolfe-storyteller\2012-02-20-the-original-fall.qmd","Takeout/Blogger/Blogs/Darrell Wolfe, Storyteller/feed.atom","/2012/02/the-original-fall.html"
